STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,IT,2021/05/27,5.9,S
silvia.rossi@student.com,teacher@test.com,IT,2021/05/27,9.7,S
michele.banovaz@student.com,teacher@test.com,IT,2021/05/27,7.9,S
maurizio.bencina@student.com,teacher@test.com,IT,2021/05/27,6.8,S
andrea.dalvador@student.com,teacher@test.com,IT,2021/05/27,8.8,S
luisa.nkrtov@student.com,teacher@test.com,IT,2021/05/27,4.4,S
ludovico.degrassi@student.com,teacher@test.com,IT,2021/05/27,4.0,S
gino.ronchiato@student.com,teacher@test.com,IT,2021/05/27,9.6,S
fabio.bianchi@student.com,teacher@test.com,IT,2021/05/27,6.1,S
giovanna.rossi@student.com,teacher@test.com,IT,2021/05/27,6.7,S
daniele.verdi@student.com,teacher@test.com,IT,2021/05/15,9.0,N
silvia.rossi@student.com,teacher@test.com,IT,2021/05/15,6.2,N
michele.banovaz@student.com,teacher@test.com,IT,2021/05/15,8.5,N
maurizio.bencina@student.com,teacher@test.com,IT,2021/05/15,6.5,N
andrea.dalvador@student.com,teacher@test.com,IT,2021/05/15,8.8,N
luisa.nkrtov@student.com,teacher@test.com,IT,2021/05/15,8.0,N
ludovico.degrassi@student.com,teacher@test.com,IT,2021/05/15,6.8,N
gino.ronchiato@student.com,teacher@test.com,IT,2021/05/15,8.5,N
fabio.bianchi@student.com,teacher@test.com,IT,2021/05/15,8.9,N
giovanna.rossi@student.com,teacher@test.com,IT,2021/05/15,5.9,N
daniele.verdi@student.com,teacher@test.com,IT,2020/11/10,5.7,S
silvia.rossi@student.com,teacher@test.com,IT,2020/11/10,9.7,S
michele.banovaz@student.com,teacher@test.com,IT,2020/11/10,8.7,S
maurizio.bencina@student.com,teacher@test.com,IT,2020/11/10,6.0,S
andrea.dalvador@student.com,teacher@test.com,IT,2020/11/10,5.8,S
luisa.nkrtov@student.com,teacher@test.com,IT,2020/11/10,4.3,S
ludovico.degrassi@student.com,teacher@test.com,IT,2020/11/10,6.7,S
gino.ronchiato@student.com,teacher@test.com,IT,2020/11/10,9.5,S
fabio.bianchi@student.com,teacher@test.com,IT,2020/11/10,4.0,S
giovanna.rossi@student.com,teacher@test.com,IT,2020/11/10,9.0,S
daniele.verdi@student.com,teacher@test.com,IT,2020/12/08,8.6,N
silvia.rossi@student.com,teacher@test.com,IT,2020/12/08,6.6,N
michele.banovaz@student.com,teacher@test.com,IT,2020/12/08,5.3,N
maurizio.bencina@student.com,teacher@test.com,IT,2020/12/08,8.6,N
andrea.dalvador@student.com,teacher@test.com,IT,2020/12/08,6.7,N
luisa.nkrtov@student.com,teacher@test.com,IT,2020/12/08,6.3,N
ludovico.degrassi@student.com,teacher@test.com,IT,2020/12/08,6.2,N
gino.ronchiato@student.com,teacher@test.com,IT,2020/12/08,5.6,N
fabio.bianchi@student.com,teacher@test.com,IT,2020/12/08,5.2,N
giovanna.rossi@student.com,teacher@test.com,IT,2020/12/08,5.6,N
