STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Math,2021/03/18,8.7,S
silvia.rossi@student.com,teacher@test.com,Math,2021/03/18,5.4,S
michele.banovaz@student.com,teacher@test.com,Math,2021/03/18,5.9,S
maurizio.bencina@student.com,teacher@test.com,Math,2021/03/18,7.8,S
andrea.dalvador@student.com,teacher@test.com,Math,2021/03/18,7.6,S
luisa.nkrtov@student.com,teacher@test.com,Math,2021/03/18,6.7,S
ludovico.degrassi@student.com,teacher@test.com,Math,2021/03/18,8.8,S
gino.ronchiato@student.com,teacher@test.com,Math,2021/03/18,9.1,S
fabio.bianchi@student.com,teacher@test.com,Math,2021/03/18,6.3,S
giovanna.rossi@student.com,teacher@test.com,Math,2021/03/18,6.7,S
daniele.verdi@student.com,teacher@test.com,Math,2020/10/31,6.1,N
silvia.rossi@student.com,teacher@test.com,Math,2020/10/31,7.3,N
michele.banovaz@student.com,teacher@test.com,Math,2020/10/31,4.3,N
maurizio.bencina@student.com,teacher@test.com,Math,2020/10/31,8.5,N
andrea.dalvador@student.com,teacher@test.com,Math,2020/10/31,7.9,N
luisa.nkrtov@student.com,teacher@test.com,Math,2020/10/31,8.4,N
ludovico.degrassi@student.com,teacher@test.com,Math,2020/10/31,6.2,N
gino.ronchiato@student.com,teacher@test.com,Math,2020/10/31,8.9,N
fabio.bianchi@student.com,teacher@test.com,Math,2020/10/31,8.7,N
giovanna.rossi@student.com,teacher@test.com,Math,2020/10/31,6.6,N
daniele.verdi@student.com,teacher@test.com,Math,2020/12/14,6.5,S
silvia.rossi@student.com,teacher@test.com,Math,2020/12/14,8.1,S
michele.banovaz@student.com,teacher@test.com,Math,2020/12/14,4.6,S
maurizio.bencina@student.com,teacher@test.com,Math,2020/12/14,8.9,S
andrea.dalvador@student.com,teacher@test.com,Math,2020/12/14,5.4,S
luisa.nkrtov@student.com,teacher@test.com,Math,2020/12/14,5.3,S
ludovico.degrassi@student.com,teacher@test.com,Math,2020/12/14,6.6,S
gino.ronchiato@student.com,teacher@test.com,Math,2020/12/14,6.4,S
fabio.bianchi@student.com,teacher@test.com,Math,2020/12/14,9.4,S
giovanna.rossi@student.com,teacher@test.com,Math,2020/12/14,4.9,S
daniele.verdi@student.com,teacher@test.com,Math,2020/11/12,9.4,N
silvia.rossi@student.com,teacher@test.com,Math,2020/11/12,6.9,N
michele.banovaz@student.com,teacher@test.com,Math,2020/11/12,4.0,N
maurizio.bencina@student.com,teacher@test.com,Math,2020/11/12,4.1,N
andrea.dalvador@student.com,teacher@test.com,Math,2020/11/12,7.8,N
luisa.nkrtov@student.com,teacher@test.com,Math,2020/11/12,5.3,N
ludovico.degrassi@student.com,teacher@test.com,Math,2020/11/12,6.8,N
gino.ronchiato@student.com,teacher@test.com,Math,2020/11/12,7.2,N
fabio.bianchi@student.com,teacher@test.com,Math,2020/11/12,8.9,N
giovanna.rossi@student.com,teacher@test.com,Math,2020/11/12,8.7,N
