STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/02/14,8.3,S
davide.nkrtov@student.com,teacher@test.com,Math,2021/02/14,9.6,S
davide.gallizia@student.com,teacher@test.com,Math,2021/02/14,9.9,S
giulia.verdi@student.com,teacher@test.com,Math,2021/02/14,6.1,S
silvia.pacco@student.com,teacher@test.com,Math,2021/02/14,7.5,S
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/02/14,7.0,S
luca.novelli@student.com,teacher@test.com,Math,2021/02/14,7.1,S
silvia.smith@student.com,teacher@test.com,Math,2021/02/14,7.4,S
fabio.baruzza@student.com,teacher@test.com,Math,2021/02/14,4.9,S
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/02/14,6.2,S
