STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2020/10/14,9.4,S
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2020/10/14,9.6,S
graziella.peric@student.com,teacher@test.com,Math,2020/10/14,8.7,S
fabio.degrassi1@student.com,teacher@test.com,Math,2020/10/14,6.0,S
elisa.franzoni@student.com,teacher@test.com,Math,2020/10/14,7.5,S
giulio.rossi@student.com,teacher@test.com,Math,2020/10/14,7.1,S
fabiana.gallizia@student.com,teacher@test.com,Math,2020/10/14,7.0,S
pippo.komauli@student.com,teacher@test.com,Math,2020/10/14,7.5,S
lorenzo.komauli@student.com,teacher@test.com,Math,2020/10/14,4.7,S
gabbriello.tence@student.com,teacher@test.com,Math,2020/10/14,6.1,S
