STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
massimo.driol@student.com,teacher@test.com,Math,2020/12/18,9.2,N
silvia.komauli@student.com,teacher@test.com,Math,2020/12/18,8.7,N
giulio.gallizia@student.com,teacher@test.com,Math,2020/12/18,10.0,N
lorenzo.gustin@student.com,teacher@test.com,Math,2020/12/18,6.5,N
fabio.tence@student.com,teacher@test.com,Math,2020/12/18,6.6,N
davide.petronio@student.com,teacher@test.com,Math,2020/12/18,7.5,N
guglielmo.falanga@student.com,teacher@test.com,Math,2020/12/18,6.9,N
diego.falanga@student.com,teacher@test.com,Math,2020/12/18,6.3,N
daniele.ronchiato@student.com,teacher@test.com,Math,2020/12/18,6.8,N
luca.nkrtov1@student.com,teacher@test.com,Math,2020/12/18,4.7,N
