STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/03/16,8.9,S
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/03/16,8.9,S
fabio.baruzza@student.com,teacher@test.com,Art,2021/03/16,9.8,S
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/03/16,7.0,S
mario.verdi@student.com,teacher@test.com,Art,2021/03/16,7.5,S
luca.novelli@student.com,teacher@test.com,Art,2021/03/16,7.8,S
giulia.verdi@student.com,teacher@test.com,Art,2021/03/16,7.5,S
silvia.pacco@student.com,teacher@test.com,Art,2021/03/16,3.6,S
davide.gallizia@student.com,teacher@test.com,Art,2021/03/16,6.6,S
silvia.smith@student.com,teacher@test.com,Art,2021/03/16,5.1,S
