STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.petronio@student.com,teacher@test.com,IT,2021/06/10,8.3,S
guglielmo.falanga@student.com,teacher@test.com,IT,2021/06/10,8.6,S
silvia.komauli@student.com,teacher@test.com,IT,2021/06/10,6.8,S
daniele.ronchiato@student.com,teacher@test.com,IT,2021/06/10,7.3,S
giulio.gallizia@student.com,teacher@test.com,IT,2021/06/10,6.7,S
lorenzo.gustin@student.com,teacher@test.com,IT,2021/06/10,6.1,S
massimo.driol@student.com,teacher@test.com,IT,2021/06/10,5.4,S
fabio.tence@student.com,teacher@test.com,IT,2021/06/10,5.6,S
luca.nkrtov1@student.com,teacher@test.com,IT,2021/06/10,4.3,S
diego.falanga@student.com,teacher@test.com,IT,2021/06/10,4.0,S
