STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/06/04,9.7,N
andrea.furlan@student.com,teacher@test.com,Art,2021/06/04,8.3,N
riccardo.dalvador@student.com,teacher@test.com,Art,2021/06/04,8.0,N
davide.baruzza@student.com,teacher@test.com,Art,2021/06/04,7.9,N
maurizio.dalvador@student.com,teacher@test.com,Art,2021/06/04,7.6,N
andrea.peric@student.com,teacher@test.com,Art,2021/06/04,7.4,N
diego.vida@student.com,teacher@test.com,Art,2021/06/04,6.4,N
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/06/04,6.4,N
michela.furlan@student.com,teacher@test.com,Art,2021/06/04,4.3,N
sofia.dissegna@student.com,teacher@test.com,Art,2021/06/04,4.8,N
