STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.baruzza@student.com,teacher@test.com,IT,2021/06/20,8.2,S
andrea.peric@student.com,teacher@test.com,IT,2021/06/20,9.1,S
ludovico.driol@student.com,teacher@test.com,IT,2021/06/20,6.5,S
riccardo.dalvador@student.com,teacher@test.com,IT,2021/06/20,6.3,S
michela.furlan@student.com,teacher@test.com,IT,2021/06/20,7.4,S
diego.vida@student.com,teacher@test.com,IT,2021/06/20,6.2,S
maurizio.dalvador@student.com,teacher@test.com,IT,2021/06/20,4.3,S
maurizio.nkrtov1@student.com,teacher@test.com,IT,2021/06/20,5.1,S
andrea.furlan@student.com,teacher@test.com,IT,2021/06/20,6.7,S
sofia.dissegna@student.com,teacher@test.com,IT,2021/06/20,6.7,S
