STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2021/05/31,9.1,N
maurizio.peric@student.com,teacher@test.com,Math,2021/05/31,9.4,N
mario.caenazzo@student.com,teacher@test.com,Math,2021/05/31,9.6,N
elisa.novelli@student.com,teacher@test.com,Math,2021/05/31,7.6,N
veronica.baruzza@student.com,teacher@test.com,Math,2021/05/31,7.1,N
silvia.gustin@student.com,teacher@test.com,Math,2021/05/31,7.4,N
veronica.novelli@student.com,teacher@test.com,Math,2021/05/31,6.5,N
mario.bravin@student.com,teacher@test.com,Math,2021/05/31,6.9,N
davide.pacco@student.com,teacher@test.com,Math,2021/05/31,6.5,N
mario.zuccato@student.com,teacher@test.com,Math,2021/05/31,6.5,N
