STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/28,9.5,S
gabbriello.tence@student.com,teacher@test.com,Art,2021/06/28,9.2,S
lorenzo.komauli@student.com,teacher@test.com,Art,2021/06/28,8.2,S
giulio.rossi@student.com,teacher@test.com,Art,2021/06/28,6.4,S
giulio.petronio@student.com,teacher@test.com,Art,2021/06/28,7.2,S
fabiana.gallizia@student.com,teacher@test.com,Art,2021/06/28,6.8,S
fabio.degrassi1@student.com,teacher@test.com,Art,2021/06/28,7.7,S
elisa.franzoni@student.com,teacher@test.com,Art,2021/06/28,5.5,S
graziella.peric@student.com,teacher@test.com,Art,2021/06/28,6.5,S
pippo.komauli@student.com,teacher@test.com,Art,2021/06/28,6.2,S
