STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/04/19,8.6,N
giulia.furlan@student.com,teacher@test.com,Art,2021/04/19,8.6,N
sofia.vida@student.com,teacher@test.com,Art,2021/04/19,9.0,N
giovanna.novelli@student.com,teacher@test.com,Art,2021/04/19,6.8,N
veronica.vida@student.com,teacher@test.com,Art,2021/04/19,7.4,N
davide.peric@student.com,teacher@test.com,Art,2021/04/19,6.2,N
luisa.vida@student.com,teacher@test.com,Art,2021/04/19,8.0,N
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/04/19,6.0,N
mario.smith@student.com,teacher@test.com,Art,2021/04/19,6.8,N
michele.smith@student.com,teacher@test.com,Art,2021/04/19,4.3,N
