STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/05/15,9.3,N
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/05/15,8.8,N
fabiana.franzoni@student.com,teacher@test.com,Math,2021/05/15,9.2,N
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/05/15,6.3,N
zambio.bravin@student.com,teacher@test.com,Math,2021/05/15,6.2,N
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/05/15,6.5,N
michela.petronio@student.com,teacher@test.com,Math,2021/05/15,7.5,N
andrea.komauli@student.com,teacher@test.com,Math,2021/05/15,7.0,N
guglielmo.gustin@student.com,teacher@test.com,Math,2021/05/15,6.5,N
luca.nkrtov@student.com,teacher@test.com,Math,2021/05/15,3.7,N
