STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/02/20,9.3,N
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/02/20,8.5,N
fabio.baruzza@student.com,teacher@test.com,Art,2021/02/20,8.7,N
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/02/20,6.1,N
mario.verdi@student.com,teacher@test.com,Art,2021/02/20,7.5,N
luca.novelli@student.com,teacher@test.com,Art,2021/02/20,6.2,N
giulia.verdi@student.com,teacher@test.com,Art,2021/02/20,6.9,N
silvia.pacco@student.com,teacher@test.com,Art,2021/02/20,6.9,N
davide.gallizia@student.com,teacher@test.com,Art,2021/02/20,3.6,N
silvia.smith@student.com,teacher@test.com,Art,2021/02/20,6.9,N
