STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2021/01/05,8.5,N
maurizio.peric@student.com,teacher@test.com,Math,2021/01/05,9.1,N
mario.caenazzo@student.com,teacher@test.com,Math,2021/01/05,8.3,N
elisa.novelli@student.com,teacher@test.com,Math,2021/01/05,7.0,N
veronica.baruzza@student.com,teacher@test.com,Math,2021/01/05,7.6,N
silvia.gustin@student.com,teacher@test.com,Math,2021/01/05,6.3,N
veronica.novelli@student.com,teacher@test.com,Math,2021/01/05,7.8,N
mario.bravin@student.com,teacher@test.com,Math,2021/01/05,7.1,N
davide.pacco@student.com,teacher@test.com,Math,2021/01/05,4.3,N
mario.zuccato@student.com,teacher@test.com,Math,2021/01/05,5.4,N
