STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/04/22,9.3,N
zambio.zuccato@student.com,teacher@test.com,Math,2021/04/22,9.6,N
mario.smith@student.com,teacher@test.com,Math,2021/04/22,8.6,N
luisa.vida@student.com,teacher@test.com,Math,2021/04/22,6.0,N
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/04/22,6.9,N
giovanna.novelli@student.com,teacher@test.com,Math,2021/04/22,6.3,N
davide.peric@student.com,teacher@test.com,Math,2021/04/22,6.9,N
michele.smith@student.com,teacher@test.com,Math,2021/04/22,6.6,N
sofia.vida@student.com,teacher@test.com,Math,2021/04/22,3.7,N
giulia.furlan@student.com,teacher@test.com,Math,2021/04/22,6.9,N
