STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gino.baruzza@student.com,teacher@test.com,Art,2020/10/08,8.2,N
fabio.rossi@student.com,teacher@test.com,Art,2020/10/08,8.1,N
serena.panozzo@student.com,teacher@test.com,Art,2020/10/08,8.2,N
gabbriello.cesari@student.com,teacher@test.com,Art,2020/10/08,6.9,N
maurizio.falanga@student.com,teacher@test.com,Art,2020/10/08,7.8,N
fabio.degrassi@student.com,teacher@test.com,Art,2020/10/08,6.9,N
daniele.petronio@student.com,teacher@test.com,Art,2020/10/08,7.6,N
mario.pacco@student.com,teacher@test.com,Art,2020/10/08,5.0,N
fabio.nkrtov@student.com,teacher@test.com,Art,2020/10/08,5.2,N
elisa.gallizia@student.com,teacher@test.com,Art,2020/10/08,6.2,N
