STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/06/28,8.2,S
zambio.zuccato@student.com,teacher@test.com,Math,2021/06/28,8.4,S
mario.smith@student.com,teacher@test.com,Math,2021/06/28,9.9,S
luisa.vida@student.com,teacher@test.com,Math,2021/06/28,7.2,S
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/06/28,7.2,S
giovanna.novelli@student.com,teacher@test.com,Math,2021/06/28,6.0,S
davide.peric@student.com,teacher@test.com,Math,2021/06/28,7.9,S
michele.smith@student.com,teacher@test.com,Math,2021/06/28,6.4,S
sofia.vida@student.com,teacher@test.com,Math,2021/06/28,4.0,S
giulia.furlan@student.com,teacher@test.com,Math,2021/06/28,4.3,S
