STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/02/09,8.1,S
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/02/09,8.2,S
fabiana.franzoni@student.com,teacher@test.com,Math,2021/02/09,9.3,S
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/02/09,6.3,S
zambio.bravin@student.com,teacher@test.com,Math,2021/02/09,6.9,S
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/02/09,6.4,S
michela.petronio@student.com,teacher@test.com,Math,2021/02/09,7.0,S
andrea.komauli@student.com,teacher@test.com,Math,2021/02/09,7.3,S
guglielmo.gustin@student.com,teacher@test.com,Math,2021/02/09,4.8,S
luca.nkrtov@student.com,teacher@test.com,Math,2021/02/09,6.7,S
