STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
pippo.dieselgaypeck@student.com,teacher@test.com,Art,2021/04/28,8.7,S
gabbriello.tence@student.com,teacher@test.com,Art,2021/04/28,8.5,S
lorenzo.komauli@student.com,teacher@test.com,Art,2021/04/28,8.5,S
giulio.rossi@student.com,teacher@test.com,Art,2021/04/28,6.4,S
giulio.petronio@student.com,teacher@test.com,Art,2021/04/28,6.4,S
fabiana.gallizia@student.com,teacher@test.com,Art,2021/04/28,7.3,S
fabio.degrassi1@student.com,teacher@test.com,Art,2021/04/28,6.8,S
elisa.franzoni@student.com,teacher@test.com,Art,2021/04/28,6.4,S
graziella.peric@student.com,teacher@test.com,Art,2021/04/28,4.1,S
pippo.komauli@student.com,teacher@test.com,Art,2021/04/28,4.2,S
