STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.peric@student.com,teacher@test.com,Art,2021/06/06,9.5,N
mario.zuccato@student.com,teacher@test.com,Art,2021/06/06,9.6,N
davide.pacco@student.com,teacher@test.com,Art,2021/06/06,8.7,N
silvia.gustin@student.com,teacher@test.com,Art,2021/06/06,7.5,N
ludovico.smith@student.com,teacher@test.com,Art,2021/06/06,6.9,N
veronica.novelli@student.com,teacher@test.com,Art,2021/06/06,6.2,N
elisa.novelli@student.com,teacher@test.com,Art,2021/06/06,7.6,N
veronica.baruzza@student.com,teacher@test.com,Art,2021/06/06,6.8,N
mario.caenazzo@student.com,teacher@test.com,Art,2021/06/06,5.0,N
mario.bravin@student.com,teacher@test.com,Art,2021/06/06,5.9,N
