STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2020/11/27,8.5,S
maurizio.peric@student.com,teacher@test.com,Math,2020/11/27,8.1,S
mario.caenazzo@student.com,teacher@test.com,Math,2020/11/27,9.3,S
elisa.novelli@student.com,teacher@test.com,Math,2020/11/27,7.5,S
veronica.baruzza@student.com,teacher@test.com,Math,2020/11/27,7.5,S
silvia.gustin@student.com,teacher@test.com,Math,2020/11/27,6.8,S
veronica.novelli@student.com,teacher@test.com,Math,2020/11/27,7.6,S
mario.bravin@student.com,teacher@test.com,Math,2020/11/27,7.2,S
davide.pacco@student.com,teacher@test.com,Math,2020/11/27,6.4,S
mario.zuccato@student.com,teacher@test.com,Math,2020/11/27,6.5,S
