STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/03/26,8.6,N
fabio.bianchi@student.com,teacher@test.com,IT,2021/03/26,9.8,N
daniele.verdi@student.com,teacher@test.com,IT,2021/03/26,6.2,N
veronica.peric@student.com,teacher@test.com,IT,2021/03/26,7.1,N
zambio.nkrtov@student.com,teacher@test.com,IT,2021/03/26,7.3,N
luisa.peric@student.com,teacher@test.com,IT,2021/03/26,7.4,N
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/03/26,3.6,N
gino.novelli@student.com,teacher@test.com,IT,2021/03/26,5.6,N
michela.novelli@student.com,teacher@test.com,IT,2021/03/26,5.6,N
elisa.vida@student.com,teacher@test.com,IT,2021/03/26,6.0,N
