STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2021/06/06,9.7,S
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2021/06/06,8.0,S
graziella.peric@student.com,teacher@test.com,Math,2021/06/06,8.2,S
fabio.degrassi1@student.com,teacher@test.com,Math,2021/06/06,6.3,S
elisa.franzoni@student.com,teacher@test.com,Math,2021/06/06,6.8,S
giulio.rossi@student.com,teacher@test.com,Math,2021/06/06,6.8,S
fabiana.gallizia@student.com,teacher@test.com,Math,2021/06/06,6.2,S
pippo.komauli@student.com,teacher@test.com,Math,2021/06/06,6.8,S
lorenzo.komauli@student.com,teacher@test.com,Math,2021/06/06,4.7,S
gabbriello.tence@student.com,teacher@test.com,Math,2021/06/06,6.1,S
