STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.gustin@student.com,teacher@test.com,IT,2021/05/11,9.6,S
veronica.novelli@student.com,teacher@test.com,IT,2021/05/11,9.9,S
maurizio.peric@student.com,teacher@test.com,IT,2021/05/11,6.8,S
davide.pacco@student.com,teacher@test.com,IT,2021/05/11,7.5,S
mario.caenazzo@student.com,teacher@test.com,IT,2021/05/11,7.6,S
elisa.novelli@student.com,teacher@test.com,IT,2021/05/11,6.0,S
ludovico.smith@student.com,teacher@test.com,IT,2021/05/11,5.6,S
veronica.baruzza@student.com,teacher@test.com,IT,2021/05/11,5.9,S
mario.zuccato@student.com,teacher@test.com,IT,2021/05/11,6.8,S
mario.bravin@student.com,teacher@test.com,IT,2021/05/11,4.0,S
