STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/01/09,8.3,N
giulia.furlan@student.com,teacher@test.com,Art,2021/01/09,8.3,N
sofia.vida@student.com,teacher@test.com,Art,2021/01/09,9.4,N
giovanna.novelli@student.com,teacher@test.com,Art,2021/01/09,6.7,N
veronica.vida@student.com,teacher@test.com,Art,2021/01/09,6.2,N
davide.peric@student.com,teacher@test.com,Art,2021/01/09,6.3,N
luisa.vida@student.com,teacher@test.com,Art,2021/01/09,6.9,N
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/01/09,3.7,N
mario.smith@student.com,teacher@test.com,Art,2021/01/09,5.3,N
michele.smith@student.com,teacher@test.com,Art,2021/01/09,4.0,N
