STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2020/12/16,8.2,N
michela.petronio@student.com,teacher@test.com,IT,2020/12/16,9.4,N
maurizio.nkrtov@student.com,teacher@test.com,IT,2020/12/16,7.7,N
guglielmo.gustin@student.com,teacher@test.com,IT,2020/12/16,7.4,N
fabiana.franzoni@student.com,teacher@test.com,IT,2020/12/16,7.1,N
lorenzo.dissegna@student.com,teacher@test.com,IT,2020/12/16,7.8,N
elisa.bianchi@student.com,teacher@test.com,IT,2020/12/16,6.2,N
zambio.bravin@student.com,teacher@test.com,IT,2020/12/16,6.7,N
luca.nkrtov@student.com,teacher@test.com,IT,2020/12/16,4.6,N
andrea.komauli@student.com,teacher@test.com,IT,2020/12/16,3.5,N
