STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2021/06/07,8.3,S
fabio.bianchi@student.com,teacher@test.com,IT,2021/06/07,9.0,S
daniele.verdi@student.com,teacher@test.com,IT,2021/06/07,6.4,S
veronica.peric@student.com,teacher@test.com,IT,2021/06/07,7.9,S
zambio.nkrtov@student.com,teacher@test.com,IT,2021/06/07,7.4,S
luisa.peric@student.com,teacher@test.com,IT,2021/06/07,7.5,S
luca.dieselgaypeck@student.com,teacher@test.com,IT,2021/06/07,3.6,S
gino.novelli@student.com,teacher@test.com,IT,2021/06/07,5.1,S
michela.novelli@student.com,teacher@test.com,IT,2021/06/07,4.7,S
elisa.vida@student.com,teacher@test.com,IT,2021/06/07,6.4,S
