STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
guglielmo.bravin@student.com,teacher@test.com,IT,2020/10/26,9.5,S
fabio.bianchi@student.com,teacher@test.com,IT,2020/10/26,10.0,S
daniele.verdi@student.com,teacher@test.com,IT,2020/10/26,6.8,S
veronica.peric@student.com,teacher@test.com,IT,2020/10/26,6.9,S
zambio.nkrtov@student.com,teacher@test.com,IT,2020/10/26,7.7,S
luisa.peric@student.com,teacher@test.com,IT,2020/10/26,7.5,S
luca.dieselgaypeck@student.com,teacher@test.com,IT,2020/10/26,6.7,S
gino.novelli@student.com,teacher@test.com,IT,2020/10/26,6.9,S
michela.novelli@student.com,teacher@test.com,IT,2020/10/26,6.5,S
elisa.vida@student.com,teacher@test.com,IT,2020/10/26,3.5,S
