STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/27,9.6,S
daniele.verdi@student.com,teacher@test.com,Math,2021/03/27,8.5,S
zambio.nkrtov@student.com,teacher@test.com,Math,2021/03/27,8.6,S
luisa.peric@student.com,teacher@test.com,Math,2021/03/27,6.7,S
gino.novelli@student.com,teacher@test.com,Math,2021/03/27,6.8,S
guglielmo.bravin@student.com,teacher@test.com,Math,2021/03/27,6.4,S
fabio.bianchi@student.com,teacher@test.com,Math,2021/03/27,7.8,S
elisa.vida@student.com,teacher@test.com,Math,2021/03/27,7.1,S
veronica.peric@student.com,teacher@test.com,Math,2021/03/27,5.1,S
michela.novelli@student.com,teacher@test.com,Math,2021/03/27,5.6,S
