STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2021/04/15,9.7,N
luca.nkrtov@student.com,teacher@test.com,Art,2021/04/15,8.3,N
guglielmo.gustin@student.com,teacher@test.com,Art,2021/04/15,8.3,N
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2021/04/15,7.6,N
elisa.bianchi@student.com,teacher@test.com,Art,2021/04/15,7.3,N
michela.petronio@student.com,teacher@test.com,Art,2021/04/15,6.6,N
lorenzo.dissegna@student.com,teacher@test.com,Art,2021/04/15,7.4,N
zambio.bravin@student.com,teacher@test.com,Art,2021/04/15,6.9,N
fabiana.franzoni@student.com,teacher@test.com,Art,2021/04/15,4.8,N
andrea.komauli@student.com,teacher@test.com,Art,2021/04/15,5.1,N
