STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2021/04/08,9.2,N
fabiana.gallizia@student.com,teacher@test.com,IT,2021/04/08,8.9,N
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2021/04/08,7.2,N
lorenzo.komauli@student.com,teacher@test.com,IT,2021/04/08,7.0,N
graziella.peric@student.com,teacher@test.com,IT,2021/04/08,6.5,N
fabio.degrassi1@student.com,teacher@test.com,IT,2021/04/08,7.3,N
giulio.petronio@student.com,teacher@test.com,IT,2021/04/08,4.0,N
elisa.franzoni@student.com,teacher@test.com,IT,2021/04/08,4.1,N
gabbriello.tence@student.com,teacher@test.com,IT,2021/04/08,5.9,N
pippo.komauli@student.com,teacher@test.com,IT,2021/04/08,5.4,N
