STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2021/04/29,8.8,S
fabiana.gallizia@student.com,teacher@test.com,IT,2021/04/29,8.6,S
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2021/04/29,6.8,S
lorenzo.komauli@student.com,teacher@test.com,IT,2021/04/29,6.1,S
graziella.peric@student.com,teacher@test.com,IT,2021/04/29,6.5,S
fabio.degrassi1@student.com,teacher@test.com,IT,2021/04/29,7.6,S
giulio.petronio@student.com,teacher@test.com,IT,2021/04/29,6.2,S
elisa.franzoni@student.com,teacher@test.com,IT,2021/04/29,3.7,S
gabbriello.tence@student.com,teacher@test.com,IT,2021/04/29,5.1,S
pippo.komauli@student.com,teacher@test.com,IT,2021/04/29,6.0,S
