STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.nkrtov@student.com,teacher@test.com,Art,2021/03/30,8.5,N
davide.dieselgaypeck@student.com,teacher@test.com,Art,2021/03/30,9.6,N
fabio.baruzza@student.com,teacher@test.com,Art,2021/03/30,8.8,N
gabbriello.nkrtov@student.com,teacher@test.com,Art,2021/03/30,6.7,N
mario.verdi@student.com,teacher@test.com,Art,2021/03/30,6.1,N
luca.novelli@student.com,teacher@test.com,Art,2021/03/30,6.8,N
giulia.verdi@student.com,teacher@test.com,Art,2021/03/30,7.1,N
silvia.pacco@student.com,teacher@test.com,Art,2021/03/30,6.8,N
davide.gallizia@student.com,teacher@test.com,Art,2021/03/30,6.0,N
silvia.smith@student.com,teacher@test.com,Art,2021/03/30,4.8,N
