STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2020/12/23,8.1,N
daniele.verdi@student.com,teacher@test.com,Math,2020/12/23,9.2,N
zambio.nkrtov@student.com,teacher@test.com,Math,2020/12/23,9.6,N
luisa.peric@student.com,teacher@test.com,Math,2020/12/23,7.3,N
gino.novelli@student.com,teacher@test.com,Math,2020/12/23,6.3,N
guglielmo.bravin@student.com,teacher@test.com,Math,2020/12/23,7.7,N
fabio.bianchi@student.com,teacher@test.com,Math,2020/12/23,7.9,N
elisa.vida@student.com,teacher@test.com,Math,2020/12/23,7.8,N
veronica.peric@student.com,teacher@test.com,Math,2020/12/23,5.7,N
michela.novelli@student.com,teacher@test.com,Math,2020/12/23,3.6,N
