STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.petronio@student.com,teacher@test.com,IT,2021/01/10,8.2,S
guglielmo.falanga@student.com,teacher@test.com,IT,2021/01/10,8.8,S
silvia.komauli@student.com,teacher@test.com,IT,2021/01/10,7.9,S
daniele.ronchiato@student.com,teacher@test.com,IT,2021/01/10,6.6,S
giulio.gallizia@student.com,teacher@test.com,IT,2021/01/10,6.2,S
lorenzo.gustin@student.com,teacher@test.com,IT,2021/01/10,7.3,S
massimo.driol@student.com,teacher@test.com,IT,2021/01/10,5.5,S
fabio.tence@student.com,teacher@test.com,IT,2021/01/10,5.4,S
luca.nkrtov1@student.com,teacher@test.com,IT,2021/01/10,6.0,S
diego.falanga@student.com,teacher@test.com,IT,2021/01/10,5.9,S
