STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov1@student.com,teacher@test.com,IT,2021/04/28,8.5,S
michela.petronio@student.com,teacher@test.com,IT,2021/04/28,9.5,S
maurizio.nkrtov@student.com,teacher@test.com,IT,2021/04/28,7.5,S
guglielmo.gustin@student.com,teacher@test.com,IT,2021/04/28,6.5,S
fabiana.franzoni@student.com,teacher@test.com,IT,2021/04/28,7.0,S
lorenzo.dissegna@student.com,teacher@test.com,IT,2021/04/28,7.9,S
elisa.bianchi@student.com,teacher@test.com,IT,2021/04/28,3.9,S
zambio.bravin@student.com,teacher@test.com,IT,2021/04/28,4.1,S
luca.nkrtov@student.com,teacher@test.com,IT,2021/04/28,4.6,S
andrea.komauli@student.com,teacher@test.com,IT,2021/04/28,7.0,S
