STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2020/11/27,9.3,N
fabio.degrassi@student.com,teacher@test.com,IT,2020/11/27,9.3,N
gino.baruzza@student.com,teacher@test.com,IT,2020/11/27,6.7,N
serena.panozzo@student.com,teacher@test.com,IT,2020/11/27,6.5,N
fabio.nkrtov@student.com,teacher@test.com,IT,2020/11/27,7.9,N
daniele.petronio@student.com,teacher@test.com,IT,2020/11/27,6.3,N
maurizio.falanga@student.com,teacher@test.com,IT,2020/11/27,6.1,N
mario.pacco@student.com,teacher@test.com,IT,2020/11/27,5.3,N
fabio.rossi@student.com,teacher@test.com,IT,2020/11/27,3.8,N
elisa.gallizia@student.com,teacher@test.com,IT,2020/11/27,5.5,N
