STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2021/03/12,8.4,N
andrea.furlan@student.com,teacher@test.com,Art,2021/03/12,9.9,N
riccardo.dalvador@student.com,teacher@test.com,Art,2021/03/12,8.1,N
davide.baruzza@student.com,teacher@test.com,Art,2021/03/12,8.0,N
maurizio.dalvador@student.com,teacher@test.com,Art,2021/03/12,6.3,N
andrea.peric@student.com,teacher@test.com,Art,2021/03/12,6.6,N
diego.vida@student.com,teacher@test.com,Art,2021/03/12,6.9,N
maurizio.nkrtov1@student.com,teacher@test.com,Art,2021/03/12,4.3,N
michela.furlan@student.com,teacher@test.com,Art,2021/03/12,4.9,N
sofia.dissegna@student.com,teacher@test.com,Art,2021/03/12,5.9,N
