STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2020/10/13,8.7,S
gino.baruzza@student.com,teacher@test.com,Math,2020/10/13,9.4,S
fabio.nkrtov@student.com,teacher@test.com,Math,2020/10/13,9.9,S
daniele.petronio@student.com,teacher@test.com,Math,2020/10/13,6.1,S
mario.pacco@student.com,teacher@test.com,Math,2020/10/13,6.4,S
gabbriello.cesari@student.com,teacher@test.com,Math,2020/10/13,6.9,S
fabio.degrassi@student.com,teacher@test.com,Math,2020/10/13,7.6,S
elisa.gallizia@student.com,teacher@test.com,Math,2020/10/13,7.0,S
serena.panozzo@student.com,teacher@test.com,Math,2020/10/13,6.1,S
fabio.rossi@student.com,teacher@test.com,Math,2020/10/13,6.6,S
