STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
silvia.komauli@student.com,teacher@test.com,Art,2020/11/10,8.9,S
luca.nkrtov1@student.com,teacher@test.com,Art,2020/11/10,8.3,S
daniele.ronchiato@student.com,teacher@test.com,Art,2020/11/10,9.2,S
davide.petronio@student.com,teacher@test.com,Art,2020/11/10,6.2,S
massimo.driol@student.com,teacher@test.com,Art,2020/11/10,7.0,S
guglielmo.falanga@student.com,teacher@test.com,Art,2020/11/10,8.0,S
lorenzo.gustin@student.com,teacher@test.com,Art,2020/11/10,7.4,S
fabio.tence@student.com,teacher@test.com,Art,2020/11/10,5.8,S
giulio.gallizia@student.com,teacher@test.com,Art,2020/11/10,5.6,S
diego.falanga@student.com,teacher@test.com,Art,2020/11/10,6.8,S
