STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.dalvador@student.com,teacher@test.com,Math,2021/02/04,8.8,N
ludovico.driol@student.com,teacher@test.com,Math,2021/02/04,8.1,N
michela.furlan@student.com,teacher@test.com,Math,2021/02/04,9.7,N
diego.vida@student.com,teacher@test.com,Math,2021/02/04,6.5,N
maurizio.nkrtov1@student.com,teacher@test.com,Math,2021/02/04,6.2,N
davide.baruzza@student.com,teacher@test.com,Math,2021/02/04,7.0,N
andrea.peric@student.com,teacher@test.com,Math,2021/02/04,6.1,N
sofia.dissegna@student.com,teacher@test.com,Math,2021/02/04,7.9,N
riccardo.dalvador@student.com,teacher@test.com,Math,2021/02/04,4.8,N
andrea.furlan@student.com,teacher@test.com,Math,2021/02/04,6.5,N
