STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2020/12/27,9.9,N
michela.novelli@student.com,teacher@test.com,Art,2020/12/27,9.1,N
veronica.peric@student.com,teacher@test.com,Art,2020/12/27,9.4,N
guglielmo.bravin@student.com,teacher@test.com,Art,2020/12/27,6.8,N
luca.dieselgaypeck@student.com,teacher@test.com,Art,2020/12/27,7.4,N
fabio.bianchi@student.com,teacher@test.com,Art,2020/12/27,7.7,N
luisa.peric@student.com,teacher@test.com,Art,2020/12/27,7.7,N
gino.novelli@student.com,teacher@test.com,Art,2020/12/27,4.2,N
zambio.nkrtov@student.com,teacher@test.com,Art,2020/12/27,3.7,N
elisa.vida@student.com,teacher@test.com,Art,2020/12/27,4.8,N
