STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giovanna.novelli@student.com,teacher@test.com,IT,2020/11/03,8.4,N
davide.peric@student.com,teacher@test.com,IT,2020/11/03,9.5,N
zambio.zuccato@student.com,teacher@test.com,IT,2020/11/03,7.3,N
sofia.vida@student.com,teacher@test.com,IT,2020/11/03,6.9,N
mario.smith@student.com,teacher@test.com,IT,2020/11/03,7.0,N
luisa.vida@student.com,teacher@test.com,IT,2020/11/03,6.3,N
veronica.vida@student.com,teacher@test.com,IT,2020/11/03,6.0,N
silvia.dieselgaypeck@student.com,teacher@test.com,IT,2020/11/03,6.4,N
giulia.furlan@student.com,teacher@test.com,IT,2020/11/03,4.7,N
michele.smith@student.com,teacher@test.com,IT,2020/11/03,4.9,N
