STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.smith@student.com,teacher@test.com,Math,2021/06/09,8.1,N
maurizio.peric@student.com,teacher@test.com,Math,2021/06/09,10.0,N
mario.caenazzo@student.com,teacher@test.com,Math,2021/06/09,8.7,N
elisa.novelli@student.com,teacher@test.com,Math,2021/06/09,7.4,N
veronica.baruzza@student.com,teacher@test.com,Math,2021/06/09,7.5,N
silvia.gustin@student.com,teacher@test.com,Math,2021/06/09,8.0,N
veronica.novelli@student.com,teacher@test.com,Math,2021/06/09,6.7,N
mario.bravin@student.com,teacher@test.com,Math,2021/06/09,6.1,N
davide.pacco@student.com,teacher@test.com,Math,2021/06/09,5.2,N
mario.zuccato@student.com,teacher@test.com,Math,2021/06/09,5.4,N
