STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.peric@student.com,teacher@test.com,Art,2021/01/17,8.7,N
mario.zuccato@student.com,teacher@test.com,Art,2021/01/17,9.9,N
davide.pacco@student.com,teacher@test.com,Art,2021/01/17,9.9,N
silvia.gustin@student.com,teacher@test.com,Art,2021/01/17,6.9,N
ludovico.smith@student.com,teacher@test.com,Art,2021/01/17,6.6,N
veronica.novelli@student.com,teacher@test.com,Art,2021/01/17,7.9,N
elisa.novelli@student.com,teacher@test.com,Art,2021/01/17,6.5,N
veronica.baruzza@student.com,teacher@test.com,Art,2021/01/17,4.3,N
mario.caenazzo@student.com,teacher@test.com,Art,2021/01/17,6.0,N
mario.bravin@student.com,teacher@test.com,Art,2021/01/17,4.1,N
