STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/04/03,8.8,S
michela.novelli@student.com,teacher@test.com,Art,2021/04/03,8.3,S
veronica.peric@student.com,teacher@test.com,Art,2021/04/03,8.3,S
guglielmo.bravin@student.com,teacher@test.com,Art,2021/04/03,7.6,S
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/04/03,7.4,S
fabio.bianchi@student.com,teacher@test.com,Art,2021/04/03,7.4,S
luisa.peric@student.com,teacher@test.com,Art,2021/04/03,6.1,S
gino.novelli@student.com,teacher@test.com,Art,2021/04/03,4.3,S
zambio.nkrtov@student.com,teacher@test.com,Art,2021/04/03,4.4,S
elisa.vida@student.com,teacher@test.com,Art,2021/04/03,6.4,S
