STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/01/21,9.5,S
michela.novelli@student.com,teacher@test.com,Art,2021/01/21,9.1,S
veronica.peric@student.com,teacher@test.com,Art,2021/01/21,9.9,S
guglielmo.bravin@student.com,teacher@test.com,Art,2021/01/21,6.2,S
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/01/21,7.4,S
fabio.bianchi@student.com,teacher@test.com,Art,2021/01/21,7.6,S
luisa.peric@student.com,teacher@test.com,Art,2021/01/21,7.9,S
gino.novelli@student.com,teacher@test.com,Art,2021/01/21,4.1,S
zambio.nkrtov@student.com,teacher@test.com,Art,2021/01/21,4.4,S
elisa.vida@student.com,teacher@test.com,Art,2021/01/21,6.3,S
