STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
daniele.verdi@student.com,teacher@test.com,Art,2021/06/15,9.3,N
michela.novelli@student.com,teacher@test.com,Art,2021/06/15,8.4,N
veronica.peric@student.com,teacher@test.com,Art,2021/06/15,9.5,N
guglielmo.bravin@student.com,teacher@test.com,Art,2021/06/15,7.1,N
luca.dieselgaypeck@student.com,teacher@test.com,Art,2021/06/15,6.4,N
fabio.bianchi@student.com,teacher@test.com,Art,2021/06/15,6.3,N
luisa.peric@student.com,teacher@test.com,Art,2021/06/15,6.7,N
gino.novelli@student.com,teacher@test.com,Art,2021/06/15,5.0,N
zambio.nkrtov@student.com,teacher@test.com,Art,2021/06/15,4.5,N
elisa.vida@student.com,teacher@test.com,Art,2021/06/15,5.8,N
