STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2021/03/27,8.4,N
zambio.zuccato@student.com,teacher@test.com,Math,2021/03/27,9.6,N
mario.smith@student.com,teacher@test.com,Math,2021/03/27,8.8,N
luisa.vida@student.com,teacher@test.com,Math,2021/03/27,6.2,N
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/27,6.3,N
giovanna.novelli@student.com,teacher@test.com,Math,2021/03/27,7.2,N
davide.peric@student.com,teacher@test.com,Math,2021/03/27,6.4,N
michele.smith@student.com,teacher@test.com,Math,2021/03/27,7.7,N
sofia.vida@student.com,teacher@test.com,Math,2021/03/27,6.1,N
giulia.furlan@student.com,teacher@test.com,Math,2021/03/27,3.6,N
