STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.nkrtov@student.com,teacher@test.com,Art,2021/02/17,8.5,S
luca.nkrtov@student.com,teacher@test.com,Art,2021/02/17,8.5,S
guglielmo.gustin@student.com,teacher@test.com,Art,2021/02/17,9.3,S
gabbriello.nkrtov1@student.com,teacher@test.com,Art,2021/02/17,7.1,S
elisa.bianchi@student.com,teacher@test.com,Art,2021/02/17,6.8,S
michela.petronio@student.com,teacher@test.com,Art,2021/02/17,7.7,S
lorenzo.dissegna@student.com,teacher@test.com,Art,2021/02/17,6.2,S
zambio.bravin@student.com,teacher@test.com,Art,2021/02/17,5.6,S
fabiana.franzoni@student.com,teacher@test.com,Art,2021/02/17,5.1,S
andrea.komauli@student.com,teacher@test.com,Art,2021/02/17,4.2,S
