STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
maurizio.falanga@student.com,teacher@test.com,Math,2021/06/05,8.9,S
gino.baruzza@student.com,teacher@test.com,Math,2021/06/05,9.7,S
fabio.nkrtov@student.com,teacher@test.com,Math,2021/06/05,9.0,S
daniele.petronio@student.com,teacher@test.com,Math,2021/06/05,7.0,S
mario.pacco@student.com,teacher@test.com,Math,2021/06/05,6.5,S
gabbriello.cesari@student.com,teacher@test.com,Math,2021/06/05,6.1,S
fabio.degrassi@student.com,teacher@test.com,Math,2021/06/05,6.6,S
elisa.gallizia@student.com,teacher@test.com,Math,2021/06/05,7.3,S
serena.panozzo@student.com,teacher@test.com,Math,2021/06/05,5.9,S
fabio.rossi@student.com,teacher@test.com,Math,2021/06/05,4.1,S
