STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
zambio.zuccato@student.com,teacher@test.com,Art,2021/01/23,8.8,S
giulia.furlan@student.com,teacher@test.com,Art,2021/01/23,9.2,S
sofia.vida@student.com,teacher@test.com,Art,2021/01/23,9.4,S
giovanna.novelli@student.com,teacher@test.com,Art,2021/01/23,6.4,S
veronica.vida@student.com,teacher@test.com,Art,2021/01/23,6.7,S
davide.peric@student.com,teacher@test.com,Art,2021/01/23,7.2,S
luisa.vida@student.com,teacher@test.com,Art,2021/01/23,6.1,S
silvia.dieselgaypeck@student.com,teacher@test.com,Art,2021/01/23,6.8,S
mario.smith@student.com,teacher@test.com,Art,2021/01/23,6.0,S
michele.smith@student.com,teacher@test.com,Art,2021/01/23,4.8,S
