STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
davide.petronio@student.com,teacher@test.com,IT,2020/10/09,9.7,S
guglielmo.falanga@student.com,teacher@test.com,IT,2020/10/09,9.7,S
silvia.komauli@student.com,teacher@test.com,IT,2020/10/09,6.8,S
daniele.ronchiato@student.com,teacher@test.com,IT,2020/10/09,7.9,S
giulio.gallizia@student.com,teacher@test.com,IT,2020/10/09,6.9,S
lorenzo.gustin@student.com,teacher@test.com,IT,2020/10/09,6.2,S
massimo.driol@student.com,teacher@test.com,IT,2020/10/09,6.8,S
fabio.tence@student.com,teacher@test.com,IT,2020/10/09,3.7,S
luca.nkrtov1@student.com,teacher@test.com,IT,2020/10/09,6.9,S
diego.falanga@student.com,teacher@test.com,IT,2020/10/09,5.5,S
