STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.rossi@student.com,teacher@test.com,IT,2021/03/11,9.2,S
fabiana.gallizia@student.com,teacher@test.com,IT,2021/03/11,9.4,S
pippo.dieselgaypeck@student.com,teacher@test.com,IT,2021/03/11,7.0,S
lorenzo.komauli@student.com,teacher@test.com,IT,2021/03/11,7.4,S
graziella.peric@student.com,teacher@test.com,IT,2021/03/11,6.8,S
fabio.degrassi1@student.com,teacher@test.com,IT,2021/03/11,6.8,S
giulio.petronio@student.com,teacher@test.com,IT,2021/03/11,4.3,S
elisa.franzoni@student.com,teacher@test.com,IT,2021/03/11,5.2,S
gabbriello.tence@student.com,teacher@test.com,IT,2021/03/11,6.0,S
pippo.komauli@student.com,teacher@test.com,IT,2021/03/11,4.2,S
