STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.nkrtov@student.com,teacher@test.com,IT,2021/02/13,9.3,N
luca.novelli@student.com,teacher@test.com,IT,2021/02/13,8.3,N
davide.nkrtov@student.com,teacher@test.com,IT,2021/02/13,7.1,N
fabio.baruzza@student.com,teacher@test.com,IT,2021/02/13,6.7,N
davide.gallizia@student.com,teacher@test.com,IT,2021/02/13,6.8,N
giulia.verdi@student.com,teacher@test.com,IT,2021/02/13,7.3,N
mario.verdi@student.com,teacher@test.com,IT,2021/02/13,4.1,N
silvia.pacco@student.com,teacher@test.com,IT,2021/02/13,3.8,N
davide.dieselgaypeck@student.com,teacher@test.com,IT,2021/02/13,5.7,N
silvia.smith@student.com,teacher@test.com,IT,2021/02/13,5.0,N
