STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
ludovico.driol@student.com,teacher@test.com,Art,2020/11/22,9.6,S
andrea.furlan@student.com,teacher@test.com,Art,2020/11/22,9.3,S
riccardo.dalvador@student.com,teacher@test.com,Art,2020/11/22,9.4,S
davide.baruzza@student.com,teacher@test.com,Art,2020/11/22,6.2,S
maurizio.dalvador@student.com,teacher@test.com,Art,2020/11/22,8.0,S
andrea.peric@student.com,teacher@test.com,Art,2020/11/22,6.1,S
diego.vida@student.com,teacher@test.com,Art,2020/11/22,7.2,S
maurizio.nkrtov1@student.com,teacher@test.com,Art,2020/11/22,6.9,S
michela.furlan@student.com,teacher@test.com,Art,2020/11/22,4.2,S
sofia.dissegna@student.com,teacher@test.com,Art,2020/11/22,4.4,S
