STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
mario.verdi@student.com,teacher@test.com,Math,2021/03/03,8.3,N
davide.nkrtov@student.com,teacher@test.com,Math,2021/03/03,9.2,N
davide.gallizia@student.com,teacher@test.com,Math,2021/03/03,8.3,N
giulia.verdi@student.com,teacher@test.com,Math,2021/03/03,7.5,N
silvia.pacco@student.com,teacher@test.com,Math,2021/03/03,6.3,N
gabbriello.nkrtov@student.com,teacher@test.com,Math,2021/03/03,7.0,N
luca.novelli@student.com,teacher@test.com,Math,2021/03/03,6.0,N
silvia.smith@student.com,teacher@test.com,Math,2021/03/03,7.2,N
fabio.baruzza@student.com,teacher@test.com,Math,2021/03/03,4.9,N
davide.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/03,6.9,N
