STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
veronica.vida@student.com,teacher@test.com,Math,2020/10/20,8.5,N
zambio.zuccato@student.com,teacher@test.com,Math,2020/10/20,8.7,N
mario.smith@student.com,teacher@test.com,Math,2020/10/20,9.8,N
luisa.vida@student.com,teacher@test.com,Math,2020/10/20,6.5,N
silvia.dieselgaypeck@student.com,teacher@test.com,Math,2020/10/20,7.2,N
giovanna.novelli@student.com,teacher@test.com,Math,2020/10/20,7.2,N
davide.peric@student.com,teacher@test.com,Math,2020/10/20,7.9,N
michele.smith@student.com,teacher@test.com,Math,2020/10/20,6.1,N
sofia.vida@student.com,teacher@test.com,Math,2020/10/20,4.3,N
giulia.furlan@student.com,teacher@test.com,Math,2020/10/20,4.7,N
