STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2020/12/10,9.1,N
fabio.degrassi@student.com,teacher@test.com,IT,2020/12/10,9.0,N
gino.baruzza@student.com,teacher@test.com,IT,2020/12/10,6.6,N
serena.panozzo@student.com,teacher@test.com,IT,2020/12/10,6.1,N
fabio.nkrtov@student.com,teacher@test.com,IT,2020/12/10,7.2,N
daniele.petronio@student.com,teacher@test.com,IT,2020/12/10,7.9,N
maurizio.falanga@student.com,teacher@test.com,IT,2020/12/10,6.9,N
mario.pacco@student.com,teacher@test.com,IT,2020/12/10,5.3,N
fabio.rossi@student.com,teacher@test.com,IT,2020/12/10,3.9,N
elisa.gallizia@student.com,teacher@test.com,IT,2020/12/10,6.2,N
