STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
giulio.petronio@student.com,teacher@test.com,Math,2020/10/05,8.1,S
pippo.dieselgaypeck@student.com,teacher@test.com,Math,2020/10/05,8.9,S
graziella.peric@student.com,teacher@test.com,Math,2020/10/05,8.6,S
fabio.degrassi1@student.com,teacher@test.com,Math,2020/10/05,7.8,S
elisa.franzoni@student.com,teacher@test.com,Math,2020/10/05,6.5,S
giulio.rossi@student.com,teacher@test.com,Math,2020/10/05,6.4,S
fabiana.gallizia@student.com,teacher@test.com,Math,2020/10/05,7.7,S
pippo.komauli@student.com,teacher@test.com,Math,2020/10/05,6.9,S
lorenzo.komauli@student.com,teacher@test.com,Math,2020/10/05,7.0,S
gabbriello.tence@student.com,teacher@test.com,Math,2020/10/05,3.8,S
