STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
elisa.bianchi@student.com,teacher@test.com,Math,2021/04/10,8.6,S
maurizio.nkrtov@student.com,teacher@test.com,Math,2021/04/10,8.5,S
fabiana.franzoni@student.com,teacher@test.com,Math,2021/04/10,8.3,S
lorenzo.dissegna@student.com,teacher@test.com,Math,2021/04/10,6.0,S
zambio.bravin@student.com,teacher@test.com,Math,2021/04/10,7.3,S
gabbriello.nkrtov1@student.com,teacher@test.com,Math,2021/04/10,7.4,S
michela.petronio@student.com,teacher@test.com,Math,2021/04/10,6.7,S
andrea.komauli@student.com,teacher@test.com,Math,2021/04/10,7.9,S
guglielmo.gustin@student.com,teacher@test.com,Math,2021/04/10,3.7,S
luca.nkrtov@student.com,teacher@test.com,Math,2021/04/10,4.1,S
