STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
luca.dieselgaypeck@student.com,teacher@test.com,Math,2021/03/31,8.1,N
daniele.verdi@student.com,teacher@test.com,Math,2021/03/31,8.6,N
zambio.nkrtov@student.com,teacher@test.com,Math,2021/03/31,9.3,N
luisa.peric@student.com,teacher@test.com,Math,2021/03/31,6.5,N
gino.novelli@student.com,teacher@test.com,Math,2021/03/31,7.5,N
guglielmo.bravin@student.com,teacher@test.com,Math,2021/03/31,7.1,N
fabio.bianchi@student.com,teacher@test.com,Math,2021/03/31,7.9,N
elisa.vida@student.com,teacher@test.com,Math,2021/03/31,6.1,N
veronica.peric@student.com,teacher@test.com,Math,2021/03/31,6.0,N
michela.novelli@student.com,teacher@test.com,Math,2021/03/31,6.2,N
