STUDENT MAIL,TEACHER MAIL,COURSE,DATE,GRADE,WRITTEN
gabbriello.cesari@student.com,teacher@test.com,IT,2021/04/23,9.5,N
fabio.degrassi@student.com,teacher@test.com,IT,2021/04/23,8.3,N
gino.baruzza@student.com,teacher@test.com,IT,2021/04/23,6.1,N
serena.panozzo@student.com,teacher@test.com,IT,2021/04/23,6.2,N
fabio.nkrtov@student.com,teacher@test.com,IT,2021/04/23,7.3,N
daniele.petronio@student.com,teacher@test.com,IT,2021/04/23,6.0,N
maurizio.falanga@student.com,teacher@test.com,IT,2021/04/23,4.7,N
mario.pacco@student.com,teacher@test.com,IT,2021/04/23,4.3,N
fabio.rossi@student.com,teacher@test.com,IT,2021/04/23,4.5,N
elisa.gallizia@student.com,teacher@test.com,IT,2021/04/23,6.2,N
